User,PurchaseDay,Store,Product,Size,Price
10014,480,Tesco,7012,S,1.6519065234425965
10014,480,Tesco,7008,S,3.349010559937473
10014,480,Tesco,7002,S,1.444837973463918
10014,480,Tesco,7000,S,2.5789584234671312
10014,480,Tesco,7004,S,2.074827743421937
10014,480,Tesco,7014,M,4.290190536182516
10014,483,Tesco,7003,L,4.809810478446432
10014,483,Tesco,7011,M,7.053051512567175
10014,483,Tesco,7005,L,4.378522387773245
10014,483,Tesco,7001,L,10.325369370022868
10014,483,Tesco,7006,S,3.5420885689089157
10014,483,Tesco,7007,M,3.077707537462366
10014,483,Tesco,7010,M,6.07411411024737
10014,483,Tesco,7009,S,4.0773464374548265
10014,483,Tesco,7015,S,1.118606453239927
10014,483,Tesco,7012,M,2.294186342979305
10014,483,Tesco,7008,S,3.349010559937473
10014,483,Tesco,7002,S,1.444837973463918
10014,483,Tesco,7000,L,7.200948004902189
10014,483,Tesco,7004,L,4.730623269486506
10014,483,Tesco,7014,M,4.290190536182516
10014,491,M&S,7003,L,4.618136299235751
10014,491,M&S,7011,S,3.9930830490059464
10014,491,M&S,7005,S,2.8244894163839933
10014,491,M&S,7001,M,6.724321013718667
10014,491,M&S,7006,S,4.168489963402852
10014,491,M&S,7007,M,2.749762496264555
10014,491,M&S,7010,M,8.15915267057492
10014,491,M&S,7009,M,4.661550040921837
10014,491,M&S,7015,S,0.9236423179557026
10014,491,M&S,7012,S,1.4244897982253317
10014,491,M&S,7008,M,3.510523266338605
10014,491,M&S,7002,S,1.1921722028782153
10014,491,M&S,7000,M,5.5462960236140235
10014,491,M&S,7004,S,2.6819294165504743
10014,491,M&S,7014,S,3.366146427447444
10014,492,Lidl,7003,S,2.3314905226796894
10014,492,Lidl,7011,S,3.1783729437497126
10014,492,Lidl,7005,S,2.078135919498613
10014,492,Lidl,7001,M,4.755761201998457
10014,492,Lidl,7006,M,6.97628147977797
10014,492,Lidl,7007,S,1.4751892473439774
10014,492,Lidl,7010,M,7.337510475345174
10014,492,Lidl,7009,S,3.712121983297623
10014,492,Lidl,7015,M,1.1162792504102237
10014,492,Lidl,7012,S,1.618651463565983
10014,492,Lidl,7008,M,3.8202624645138026
10014,492,Lidl,7002,L,2.395278803768785
10014,492,Lidl,7000,L,8.201376461947273
10014,492,Lidl,7004,S,1.5272000070569773
10014,492,Lidl,7014,M,5.363771792159249
10014,495,Aldi,7003,L,7.16716697358796
10014,495,Aldi,7011,L,7.2303216996792825
10014,495,Aldi,7005,L,6.906306851271026
10014,495,Aldi,7001,M,6.92386695871226
10014,495,Aldi,7006,S,2.7286849752748634
10014,495,Aldi,7007,S,1.6337036753878256
10014,495,Aldi,7010,S,4.6116664017835705
10014,495,Aldi,7009,M,7.325693333954952
10014,495,Aldi,7015,S,1.0178325178194323
10014,495,Aldi,7012,S,1.3533413681580186
10014,495,Aldi,7008,M,5.435430100761474
10014,495,Aldi,7002,L,2.1899173741114
10014,495,Aldi,7000,S,4.502680242051665
10014,495,Aldi,7004,M,2.445576614262632
10014,495,Aldi,7014,L,6.042861232064434
10014,498,Spar,7003,M,4.38155705157636
10014,498,Spar,7011,L,7.01401583784778
10014,498,Spar,7005,S,2.501201686815014
10014,498,Spar,7001,S,4.577135105170281
10014,498,Spar,7006,S,3.0128911942439225
10014,498,Spar,7007,L,4.04471883235773
10014,498,Spar,7010,M,6.19365852964756
10014,498,Spar,7009,M,6.503046667705465
10014,498,Spar,7015,L,1.4111130788812298
10014,498,Spar,7012,L,4.029986889756309
10014,498,Spar,7008,M,3.516843289063884
10014,498,Spar,7002,L,2.063769889079588
10014,498,Spar,7000,S,3.114233389202216
10014,498,Spar,7004,L,3.3127236564816354
10014,498,Spar,7014,M,4.043447933459875
10015,4,Tesco,7003,L,4.809810478446432
10015,4,Tesco,7011,S,3.943909077342317
10015,4,Tesco,7014,L,9.608685940011206
10015,4,Tesco,7006,S,3.5420885689089157
10015,4,Tesco,7000,M,6.270269445885748
10015,4,Tesco,7004,L,4.730623269486506
10015,7,M&S,7003,M,3.5398900591413356
10015,7,M&S,7011,S,3.9930830490059464
10015,7,M&S,7014,M,3.9615031321415155
10015,7,M&S,7006,L,8.21179345371255
10015,7,M&S,7000,M,5.5462960236140235
10015,7,M&S,7004,S,2.6819294165504743
10015,12,M&S,7003,L,4.618136299235751
10015,12,M&S,7011,L,6.484348209775276
10015,12,M&S,7014,L,7.314756977002284
10015,12,M&S,7006,M,5.998272503795825
10015,12,M&S,7000,M,5.5462960236140235
10015,12,M&S,7004,S,2.6819294165504743
10015,15,M&S,7003,L,4.618136299235751
10015,15,M&S,7011,L,6.484348209775276
10015,15,M&S,7014,M,3.9615031321415155
10015,15,M&S,7006,L,8.21179345371255
10015,15,M&S,7000,L,10.13578620207388
10015,15,M&S,7004,S,2.6819294165504743
10015,19,Tesco,7003,L,4.809810478446432
10015,19,Tesco,7011,S,3.943909077342317
10015,19,Tesco,7014,S,4.879544866730022
10015,19,Tesco,7006,S,3.5420885689089157
10015,19,Tesco,7000,L,7.200948004902189
10015,19,Tesco,7004,M,3.4692191359741846
10015,21,Tesco,7003,L,4.809810478446432
10015,21,Tesco,7011,S,3.943909077342317
10015,21,Tesco,7014,S,4.879544866730022
10015,21,Tesco,7006,L,6.21807613790424
10015,21,Tesco,7000,M,6.270269445885748
10015,21,Tesco,7004,S,2.074827743421937
10015,24,M&S,7003,L,4.618136299235751
10015,24,M&S,7011,S,3.9930830490059464
10015,24,M&S,7014,M,3.9615031321415155
10015,24,M&S,7006,S,4.168489963402852
10015,24,M&S,7000,M,5.5462960236140235
10015,24,M&S,7004,S,2.6819294165504743
10015,32,Lidl,7003,S,2.3314905226796894
10015,32,Lidl,7011,S,3.1783729437497126
10015,32,Lidl,7014,M,5.363771792159249
10015,32,Lidl,7006,M,6.97628147977797
10015,32,Lidl,7000,S,4.1655308314811155
10015,32,Lidl,7004,L,3.4863550260419047
10015,34,M&S,7003,L,4.618136299235751
10015,34,M&S,7011,S,3.9930830490059464
10015,34,M&S,7014,L,7.314756977002284
10015,34,M&S,7006,L,8.21179345371255
10015,34,M&S,7000,L,10.13578620207388
10015,34,M&S,7004,S,2.6819294165504743
10015,37,Tesco,7003,L,4.809810478446432
10015,37,Tesco,7011,S,3.943909077342317
10015,37,Tesco,7014,L,9.608685940011206
10015,37,Tesco,7006,S,3.5420885689089157
10015,37,Tesco,7000,M,6.270269445885748
10015,37,Tesco,7004,L,4.730623269486506
10015,40,M&S,7003,L,4.618136299235751
10015,40,M&S,7011,S,3.9930830490059464
10015,40,M&S,7014,S,3.366146427447444
10015,40,M&S,7006,L,8.21179345371255
10015,40,M&S,7000,M,5.5462960236140235
10015,40,M&S,7004,S,2.6819294165504743
10015,43,Tesco,7003,L,4.809810478446432
10015,43,Tesco,7011,S,3.943909077342317
10015,43,Tesco,7014,M,4.290190536182516
10015,43,Tesco,7006,L,6.21807613790424
10015,43,Tesco,7000,S,2.5789584234671312
10015,43,Tesco,7004,S,2.074827743421937
10015,46,M&S,7003,L,4.618136299235751
10015,46,M&S,7011,L,6.484348209775276
10015,46,M&S,7014,M,3.9615031321415155
10015,46,M&S,7006,M,5.998272503795825
10015,46,M&S,7000,L,10.13578620207388
10015,46,M&S,7004,L,3.4975367446974532
10015,49,Tesco,7003,L,4.809810478446432
10015,49,Tesco,7011,S,3.943909077342317
10015,49,Tesco,7014,M,4.290190536182516
10015,49,Tesco,7006,L,6.21807613790424
10015,49,Tesco,7000,S,2.5789584234671312
10015,49,Tesco,7004,M,3.4692191359741846
10015,54,M&S,7003,M,3.5398900591413356
10015,54,M&S,7011,L,6.484348209775276
10015,54,M&S,7014,M,3.9615031321415155
10015,54,M&S,7006,L,8.21179345371255
10015,54,M&S,7000,M,5.5462960236140235
10015,54,M&S,7004,L,3.4975367446974532
10015,58,Spar,7003,L,4.935744324938225
10015,58,Spar,7011,L,7.01401583784778
10015,58,Spar,7014,L,6.351525781431313
10015,58,Spar,7006,L,6.057352979152928
10015,58,Spar,7000,M,5.260813729149981
10015,58,Spar,7004,S,1.6874606777247054
10015,63,Tesco,7003,L,4.809810478446432
10015,63,Tesco,7011,S,3.943909077342317
10015,63,Tesco,7014,L,9.608685940011206
10015,63,Tesco,7006,L,6.21807613790424
10015,63,Tesco,7000,L,7.200948004902189
10015,63,Tesco,7004,S,2.074827743421937
10015,67,Tesco,7003,L,4.809810478446432
10015,67,Tesco,7011,M,7.053051512567175
10015,67,Tesco,7014,L,9.608685940011206
10015,67,Tesco,7006,L,6.21807613790424
10015,67,Tesco,7000,M,6.270269445885748
10015,67,Tesco,7004,S,2.074827743421937
10015,69,M&S,7003,S,2.5001486184944515
10015,69,M&S,7011,S,3.9930830490059464
10015,69,M&S,7014,M,3.9615031321415155
10015,69,M&S,7006,M,5.998272503795825
10015,69,M&S,7000,L,10.13578620207388
10015,69,M&S,7004,S,2.6819294165504743
10015,72,Tesco,7003,L,4.809810478446432
10015,72,Tesco,7011,M,7.053051512567175
10015,72,Tesco,7014,S,4.879544866730022
10015,72,Tesco,7006,M,6.997883391089376
10015,72,Tesco,7000,S,2.5789584234671312
10015,72,Tesco,7004,M,3.4692191359741846
10015,75,Spar,7003,S,2.1255758006571965
10015,75,Spar,7011,M,4.760093488122508
10015,75,Spar,7014,L,6.351525781431313
10015,75,Spar,7006,M,4.795305721172333
10015,75,Spar,7000,L,10.90072566831793
10015,75,Spar,7004,S,1.6874606777247054
10015,79,Tesco,7003,L,4.809810478446432
10015,79,Tesco,7011,S,3.943909077342317
10015,79,Tesco,7014,M,4.290190536182516
10015,79,Tesco,7006,M,6.997883391089376
10015,79,Tesco,7000,L,7.200948004902189
10015,79,Tesco,7004,M,3.4692191359741846
10015,82,Tesco,7003,L,4.809810478446432
10015,82,Tesco,7011,M,7.053051512567175
10015,82,Tesco,7014,L,9.608685940011206
10015,82,Tesco,7006,M,6.997883391089376
10015,82,Tesco,7000,M,6.270269445885748
10015,82,Tesco,7004,M,3.4692191359741846
10015,85,Tesco,7003,L,4.809810478446432
10015,85,Tesco,7011,S,3.943909077342317
10015,85,Tesco,7014,M,4.290190536182516
10015,85,Tesco,7006,L,6.21807613790424
10015,85,Tesco,7000,S,2.5789584234671312
10015,85,Tesco,7004,S,2.074827743421937
10015,88,M&S,7003,L,4.618136299235751
10015,88,M&S,7011,L,6.484348209775276
10015,88,M&S,7014,S,3.366146427447444
10015,88,M&S,7006,M,5.998272503795825
10015,88,M&S,7000,M,5.5462960236140235
10015,88,M&S,7004,S,2.6819294165504743
10015,90,Tesco,7003,L,4.809810478446432
10015,90,Tesco,7011,S,3.943909077342317
10015,90,Tesco,7014,M,4.290190536182516
10015,90,Tesco,7006,S,3.5420885689089157
10015,90,Tesco,7000,M,6.270269445885748
10015,90,Tesco,7004,M,3.4692191359741846
10015,93,Aldi,7003,L,7.16716697358796
10015,93,Aldi,7011,M,4.945280213927332
10015,93,Aldi,7014,L,6.042861232064434
10015,93,Aldi,7006,S,2.7286849752748634
10015,93,Aldi,7000,M,4.569981706917936
10015,93,Aldi,7004,L,4.467006977753631
10015,97,Tesco,7003,L,4.809810478446432
10015,97,Tesco,7011,S,3.943909077342317
10015,97,Tesco,7014,L,9.608685940011206
10015,97,Tesco,7006,M,6.997883391089376
10015,97,Tesco,7000,S,2.5789584234671312
10015,97,Tesco,7004,S,2.074827743421937
10015,99,Tesco,7003,L,4.809810478446432
10015,99,Tesco,7011,M,7.053051512567175
10015,99,Tesco,7014,S,4.879544866730022
10015,99,Tesco,7006,S,3.5420885689089157
10015,99,Tesco,7000,M,6.270269445885748
10015,99,Tesco,7004,M,3.4692191359741846
10015,104,Aldi,7003,L,7.16716697358796
10015,104,Aldi,7011,L,7.2303216996792825
10015,104,Aldi,7014,M,4.7393153493969065
10015,104,Aldi,7006,S,2.7286849752748634
10015,104,Aldi,7000,M,4.569981706917936
10015,104,Aldi,7004,M,2.445576614262632
10015,105,Tesco,7003,L,4.809810478446432
10015,105,Tesco,7011,M,7.053051512567175
10015,105,Tesco,7014,L,9.608685940011206
10015,105,Tesco,7006,L,6.21807613790424
10015,105,Tesco,7000,L,7.200948004902189
10015,105,Tesco,7004,L,4.730623269486506
10015,110,Tesco,7003,L,4.809810478446432
10015,110,Tesco,7011,M,7.053051512567175
10015,110,Tesco,7014,M,4.290190536182516
10015,110,Tesco,7006,M,6.997883391089376
10015,110,Tesco,7000,S,2.5789584234671312
10015,110,Tesco,7004,L,4.730623269486506
10015,112,Lidl,7003,S,2.3314905226796894
10015,112,Lidl,7011,L,5.471603582563347
10015,112,Lidl,7014,L,8.49757348480722
10015,112,Lidl,7006,S,4.261647428274093
10015,112,Lidl,7000,M,5.743526188503897
10015,112,Lidl,7004,L,3.4863550260419047
10015,121,Tesco,7003,L,4.809810478446432
10015,121,Tesco,7011,M,7.053051512567175
10015,121,Tesco,7014,M,4.290190536182516
10015,121,Tesco,7006,S,3.5420885689089157
10015,121,Tesco,7000,L,7.200948004902189
10015,121,Tesco,7004,M,3.4692191359741846
10015,124,Tesco,7003,L,4.809810478446432
10015,124,Tesco,7011,M,7.053051512567175
10015,124,Tesco,7014,L,9.608685940011206
10015,124,Tesco,7006,L,6.21807613790424
10015,124,Tesco,7000,L,7.200948004902189
10015,124,Tesco,7004,L,4.730623269486506
10015,128,Tesco,7003,L,4.809810478446432
10015,128,Tesco,7011,M,7.053051512567175
10015,128,Tesco,7014,M,4.290190536182516
10015,128,Tesco,7006,L,6.21807613790424
10015,128,Tesco,7000,S,2.5789584234671312
10015,128,Tesco,7004,M,3.4692191359741846
10015,129,Spar,7003,M,4.38155705157636
10015,129,Spar,7011,M,4.760093488122508
10015,129,Spar,7014,M,4.043447933459875
10015,129,Spar,7006,M,4.795305721172333
10015,129,Spar,7000,M,5.260813729149981
10015,129,Spar,7004,S,1.6874606777247054
10015,134,Aldi,7003,L,7.16716697358796
10015,134,Aldi,7011,M,4.945280213927332
10015,134,Aldi,7014,M,4.7393153493969065
10015,134,Aldi,7006,S,2.7286849752748634
10015,134,Aldi,7000,L,7.935514501420933
10015,134,Aldi,7004,M,2.445576614262632
10015,136,Tesco,7003,L,4.809810478446432
10015,136,Tesco,7011,S,3.943909077342317
10015,136,Tesco,7014,M,4.290190536182516
10015,136,Tesco,7006,S,3.5420885689089157
10015,136,Tesco,7000,L,7.200948004902189
10015,136,Tesco,7004,M,3.4692191359741846
10015,139,Tesco,7003,L,4.809810478446432
10015,139,Tesco,7011,S,3.943909077342317
10015,139,Tesco,7014,S,4.879544866730022
10015,139,Tesco,7006,M,6.997883391089376
10015,139,Tesco,7000,M,6.270269445885748
10015,139,Tesco,7004,M,3.4692191359741846
10015,143,Tesco,7003,L,4.809810478446432
10015,143,Tesco,7011,S,3.943909077342317
10015,143,Tesco,7014,S,4.879544866730022
10015,143,Tesco,7006,S,3.5420885689089157
10015,143,Tesco,7000,L,7.200948004902189
10015,143,Tesco,7004,S,2.074827743421937
10015,144,M&S,7003,L,4.618136299235751
10015,144,M&S,7011,L,6.484348209775276
10015,144,M&S,7014,L,7.314756977002284
10015,144,M&S,7006,S,4.168489963402852
10015,144,M&S,7000,L,10.13578620207388
10015,144,M&S,7004,S,2.6819294165504743
10015,149,M&S,7003,M,3.5398900591413356
10015,149,M&S,7011,L,6.484348209775276
10015,149,M&S,7014,L,7.314756977002284
10015,149,M&S,7006,L,8.21179345371255
10015,149,M&S,7000,M,5.5462960236140235
10015,149,M&S,7004,L,3.4975367446974532
10015,151,Tesco,7003,L,4.809810478446432
10015,151,Tesco,7011,M,7.053051512567175
10015,151,Tesco,7014,L,9.608685940011206
10015,151,Tesco,7006,M,6.997883391089376
10015,151,Tesco,7000,M,6.270269445885748
10015,151,Tesco,7004,L,4.730623269486506
10015,154,Aldi,7003,L,7.16716697358796
10015,154,Aldi,7011,L,7.2303216996792825
10015,154,Aldi,7014,M,4.7393153493969065
10015,154,Aldi,7006,S,2.7286849752748634
10015,154,Aldi,7000,L,7.935514501420933
10015,154,Aldi,7004,M,2.445576614262632
10015,156,Tesco,7003,L,4.809810478446432
10015,156,Tesco,7011,S,3.943909077342317
10015,156,Tesco,7014,M,4.290190536182516
10015,156,Tesco,7006,S,3.5420885689089157
10015,156,Tesco,7000,M,6.270269445885748
10015,156,Tesco,7004,M,3.4692191359741846
10015,160,Aldi,7003,L,7.16716697358796
10015,160,Aldi,7011,L,7.2303216996792825
10015,160,Aldi,7014,M,4.7393153493969065
10015,160,Aldi,7006,S,2.7286849752748634
10015,160,Aldi,7000,S,4.502680242051665
10015,160,Aldi,7004,S,1.813007747388874
10015,167,M&S,7003,M,3.5398900591413356
10015,167,M&S,7011,L,6.484348209775276
10015,167,M&S,7014,L,7.314756977002284
10015,167,M&S,7006,S,4.168489963402852
10015,167,M&S,7000,M,5.5462960236140235
10015,167,M&S,7004,S,2.6819294165504743
10015,169,M&S,7003,M,3.5398900591413356
10015,169,M&S,7011,L,6.484348209775276
10015,169,M&S,7014,S,3.366146427447444
10015,169,M&S,7006,L,8.21179345371255
10015,169,M&S,7000,M,5.5462960236140235
10015,169,M&S,7004,S,2.6819294165504743
10015,171,Lidl,7003,S,2.3314905226796894
10015,171,Lidl,7011,S,3.1783729437497126
10015,171,Lidl,7014,M,5.363771792159249
10015,171,Lidl,7006,M,6.97628147977797
10015,171,Lidl,7000,L,8.201376461947273
10015,171,Lidl,7004,L,3.4863550260419047
10015,174,Tesco,7003,L,4.809810478446432
10015,174,Tesco,7011,S,3.943909077342317
10015,174,Tesco,7014,M,4.290190536182516
10015,174,Tesco,7006,L,6.21807613790424
10015,174,Tesco,7000,L,7.200948004902189
10015,174,Tesco,7004,M,3.4692191359741846
10015,177,M&S,7003,L,4.618136299235751
10015,177,M&S,7011,S,3.9930830490059464
10015,177,M&S,7014,L,7.314756977002284
10015,177,M&S,7006,L,8.21179345371255
10015,177,M&S,7000,L,10.13578620207388
10015,177,M&S,7004,L,3.4975367446974532
10015,181,M&S,7003,M,3.5398900591413356
10015,181,M&S,7011,L,6.484348209775276
10015,181,M&S,7014,S,3.366146427447444
10015,181,M&S,7006,L,8.21179345371255
10015,181,M&S,7000,L,10.13578620207388
10015,181,M&S,7004,S,2.6819294165504743
10015,183,Tesco,7003,L,4.809810478446432
10015,183,Tesco,7011,S,3.943909077342317
10015,183,Tesco,7014,L,9.608685940011206
10015,183,Tesco,7006,L,6.21807613790424
10015,183,Tesco,7000,L,7.200948004902189
10015,183,Tesco,7004,L,4.730623269486506
10015,189,Tesco,7003,L,4.809810478446432
10015,189,Tesco,7011,S,3.943909077342317
10015,189,Tesco,7014,M,4.290190536182516
10015,189,Tesco,7006,L,6.21807613790424
10015,189,Tesco,7000,S,2.5789584234671312
10015,189,Tesco,7004,M,3.4692191359741846
10015,193,M&S,7003,M,3.5398900591413356
10015,193,M&S,7011,L,6.484348209775276
10015,193,M&S,7014,S,3.366146427447444
10015,193,M&S,7006,L,8.21179345371255
10015,193,M&S,7000,L,10.13578620207388
10015,193,M&S,7004,L,3.4975367446974532
10015,196,Tesco,7003,L,4.809810478446432
10015,196,Tesco,7011,S,3.943909077342317
10015,196,Tesco,7014,L,9.608685940011206
10015,196,Tesco,7006,L,6.21807613790424
10015,196,Tesco,7000,L,7.200948004902189
10015,196,Tesco,7004,M,3.4692191359741846
10015,200,Tesco,7003,L,4.809810478446432
10015,200,Tesco,7011,S,3.943909077342317
10015,200,Tesco,7014,L,9.608685940011206
10015,200,Tesco,7006,S,3.5420885689089157
10015,200,Tesco,7000,M,6.270269445885748
10015,200,Tesco,7004,S,2.074827743421937
10015,202,M&S,7003,L,4.618136299235751
10015,202,M&S,7011,L,6.484348209775276
10015,202,M&S,7014,M,3.9615031321415155
10015,202,M&S,7006,L,8.21179345371255
10015,202,M&S,7000,M,5.5462960236140235
10015,202,M&S,7004,S,2.6819294165504743
10015,205,Tesco,7003,L,4.809810478446432
10015,205,Tesco,7011,M,7.053051512567175
10015,205,Tesco,7014,M,4.290190536182516
10015,205,Tesco,7006,M,6.997883391089376
10015,205,Tesco,7000,M,6.270269445885748
10015,205,Tesco,7004,S,2.074827743421937
10015,210,M&S,7003,S,2.5001486184944515
10015,210,M&S,7011,S,3.9930830490059464
10015,210,M&S,7014,M,3.9615031321415155
10015,210,M&S,7006,S,4.168489963402852
10015,210,M&S,7000,M,5.5462960236140235
10015,210,M&S,7004,S,2.6819294165504743
10015,215,M&S,7003,S,2.5001486184944515
10015,215,M&S,7011,S,3.9930830490059464
10015,215,M&S,7014,S,3.366146427447444
10015,215,M&S,7006,M,5.998272503795825
10015,215,M&S,7000,L,10.13578620207388
10015,215,M&S,7004,L,3.4975367446974532
10015,216,Tesco,7003,L,4.809810478446432
10015,216,Tesco,7011,S,3.943909077342317
10015,216,Tesco,7014,M,4.290190536182516
10015,216,Tesco,7006,L,6.21807613790424
10015,216,Tesco,7000,S,2.5789584234671312
10015,216,Tesco,7004,M,3.4692191359741846
10015,219,Tesco,7003,L,4.809810478446432
10015,219,Tesco,7011,M,7.053051512567175
10015,219,Tesco,7014,M,4.290190536182516
10015,219,Tesco,7006,L,6.21807613790424
10015,219,Tesco,7000,M,6.270269445885748
10015,219,Tesco,7004,S,2.074827743421937
10015,222,Tesco,7003,L,4.809810478446432
10015,222,Tesco,7011,S,3.943909077342317
10015,222,Tesco,7014,L,9.608685940011206
10015,222,Tesco,7006,L,6.21807613790424
10015,222,Tesco,7000,L,7.200948004902189
10015,222,Tesco,7004,L,4.730623269486506
10015,226,M&S,7003,S,2.5001486184944515
10015,226,M&S,7011,L,6.484348209775276
10015,226,M&S,7014,L,7.314756977002284
10015,226,M&S,7006,L,8.21179345371255
10015,226,M&S,7000,L,10.13578620207388
10015,226,M&S,7004,L,3.4975367446974532
10015,231,Aldi,7003,L,7.16716697358796
10015,231,Aldi,7011,L,7.2303216996792825
10015,231,Aldi,7014,L,6.042861232064434
10015,231,Aldi,7006,S,2.7286849752748634
10015,231,Aldi,7000,S,4.502680242051665
10015,231,Aldi,7004,M,2.445576614262632
10015,235,Tesco,7003,L,4.809810478446432
10015,235,Tesco,7011,S,3.943909077342317
10015,235,Tesco,7014,L,9.608685940011206
10015,235,Tesco,7006,L,6.21807613790424
10015,235,Tesco,7000,L,7.200948004902189
10015,235,Tesco,7004,M,3.4692191359741846
10015,239,Tesco,7003,L,4.809810478446432
10015,239,Tesco,7011,S,3.943909077342317
10015,239,Tesco,7014,M,4.290190536182516
10015,239,Tesco,7006,L,6.21807613790424
10015,239,Tesco,7000,M,6.270269445885748
10015,239,Tesco,7004,L,4.730623269486506
10015,240,Tesco,7003,L,4.809810478446432
10015,240,Tesco,7011,S,3.943909077342317
10015,240,Tesco,7014,M,4.290190536182516
10015,240,Tesco,7006,M,6.997883391089376
10015,240,Tesco,7000,M,6.270269445885748
10015,240,Tesco,7004,S,2.074827743421937
10015,243,Tesco,7003,L,4.809810478446432
10015,243,Tesco,7011,M,7.053051512567175
10015,243,Tesco,7014,S,4.879544866730022
10015,243,Tesco,7006,L,6.21807613790424
10015,243,Tesco,7000,S,2.5789584234671312
10015,243,Tesco,7004,S,2.074827743421937
10015,247,M&S,7003,M,3.5398900591413356
10015,247,M&S,7011,L,6.484348209775276
10015,247,M&S,7014,M,3.9615031321415155
10015,247,M&S,7006,L,8.21179345371255
10015,247,M&S,7000,L,10.13578620207388
10015,247,M&S,7004,S,2.6819294165504743
10015,250,M&S,7003,L,4.618136299235751
10015,250,M&S,7011,L,6.484348209775276
10015,250,M&S,7014,M,3.9615031321415155
10015,250,M&S,7006,M,5.998272503795825
10015,250,M&S,7000,L,10.13578620207388
10015,250,M&S,7004,L,3.4975367446974532
10015,252,Aldi,7003,L,7.16716697358796
10015,252,Aldi,7011,M,4.945280213927332
10015,252,Aldi,7014,M,4.7393153493969065
10015,252,Aldi,7006,S,2.7286849752748634
10015,252,Aldi,7000,M,4.569981706917936
10015,252,Aldi,7004,L,4.467006977753631
10015,257,M&S,7003,L,4.618136299235751
10015,257,M&S,7011,S,3.9930830490059464
10015,257,M&S,7014,L,7.314756977002284
10015,257,M&S,7006,S,4.168489963402852
10015,257,M&S,7000,L,10.13578620207388
10015,257,M&S,7004,S,2.6819294165504743
10015,258,Tesco,7003,L,4.809810478446432
10015,258,Tesco,7011,S,3.943909077342317
10015,258,Tesco,7014,M,4.290190536182516
10015,258,Tesco,7006,L,6.21807613790424
10015,258,Tesco,7000,L,7.200948004902189
10015,258,Tesco,7004,S,2.074827743421937
10015,262,M&S,7003,M,3.5398900591413356
10015,262,M&S,7011,L,6.484348209775276
10015,262,M&S,7014,M,3.9615031321415155
10015,262,M&S,7006,S,4.168489963402852
10015,262,M&S,7000,M,5.5462960236140235
10015,262,M&S,7004,S,2.6819294165504743
10015,269,Lidl,7003,S,2.3314905226796894
10015,269,Lidl,7011,L,5.471603582563347
10015,269,Lidl,7014,S,3.4243034916200714
10015,269,Lidl,7006,M,6.97628147977797
10015,269,Lidl,7000,L,8.201376461947273
10015,269,Lidl,7004,L,3.4863550260419047
10015,270,M&S,7003,L,4.618136299235751
10015,270,M&S,7011,S,3.9930830490059464
10015,270,M&S,7014,L,7.314756977002284
10015,270,M&S,7006,S,4.168489963402852
10015,270,M&S,7000,M,5.5462960236140235
10015,270,M&S,7004,L,3.4975367446974532
10015,274,Tesco,7003,L,4.809810478446432
10015,274,Tesco,7011,M,7.053051512567175
10015,274,Tesco,7014,L,9.608685940011206
10015,274,Tesco,7006,L,6.21807613790424
10015,274,Tesco,7000,M,6.270269445885748
10015,274,Tesco,7004,M,3.4692191359741846
10015,278,Tesco,7003,L,4.809810478446432
10015,278,Tesco,7011,M,7.053051512567175
10015,278,Tesco,7014,M,4.290190536182516
10015,278,Tesco,7006,L,6.21807613790424
10015,278,Tesco,7000,M,6.270269445885748
10015,278,Tesco,7004,L,4.730623269486506
10015,281,Tesco,7003,L,4.809810478446432
10015,281,Tesco,7011,M,7.053051512567175
10015,281,Tesco,7014,S,4.879544866730022
10015,281,Tesco,7006,S,3.5420885689089157
10015,281,Tesco,7000,L,7.200948004902189
10015,281,Tesco,7004,S,2.074827743421937
10015,284,M&S,7003,L,4.618136299235751
10015,284,M&S,7011,L,6.484348209775276
10015,284,M&S,7014,L,7.314756977002284
10015,284,M&S,7006,L,8.21179345371255
10015,284,M&S,7000,L,10.13578620207388
10015,284,M&S,7004,L,3.4975367446974532
10015,287,M&S,7003,L,4.618136299235751
10015,287,M&S,7011,L,6.484348209775276
10015,287,M&S,7014,S,3.366146427447444
10015,287,M&S,7006,L,8.21179345371255
10015,287,M&S,7000,M,5.5462960236140235
10015,287,M&S,7004,S,2.6819294165504743
10015,289,Tesco,7003,L,4.809810478446432
10015,289,Tesco,7011,M,7.053051512567175
10015,289,Tesco,7014,L,9.608685940011206
10015,289,Tesco,7006,S,3.5420885689089157
10015,289,Tesco,7000,L,7.200948004902189
10015,289,Tesco,7004,S,2.074827743421937
10015,291,Tesco,7003,L,4.809810478446432
10015,291,Tesco,7011,S,3.943909077342317
10015,291,Tesco,7014,S,4.879544866730022
10015,291,Tesco,7006,M,6.997883391089376
10015,291,Tesco,7000,M,6.270269445885748
10015,291,Tesco,7004,L,4.730623269486506
10015,295,Tesco,7003,L,4.809810478446432
10015,295,Tesco,7011,S,3.943909077342317
10015,295,Tesco,7014,L,9.608685940011206
10015,295,Tesco,7006,L,6.21807613790424
10015,295,Tesco,7000,L,7.200948004902189
10015,295,Tesco,7004,S,2.074827743421937
10015,297,Spar,7003,M,4.38155705157636
10015,297,Spar,7011,L,7.01401583784778
10015,297,Spar,7014,L,6.351525781431313
10015,297,Spar,7006,L,6.057352979152928
10015,297,Spar,7000,M,5.260813729149981
10015,297,Spar,7004,S,1.6874606777247054
